Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Outlet_OUT010,Outlet_OUT013,Outlet_OUT017,Outlet_OUT018,Outlet_OUT019,Outlet_OUT027,Outlet_OUT035,Outlet_OUT045,Outlet_OUT046,Outlet_OUT049
FDW21,0.04674010122060135,1,0.008513052332988345,13,0.2875477931938417,OUT049,1999,1,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FDY25,0.4432866924679964,0,0.10640338012964526,3,0.6358600058404471,OUT035,2004,2,1,1,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
DRE13,0.10270913962488837,0,0.08527962088907323,14,0.23017898253977961,OUT017,2007,2,1,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FDV43,0.6814528133373028,0,0.4375190116982855,6,0.048466373286066455,OUT019,1985,2,0,0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FDD22,0.3242036320333432,0,0.32670143774025184,13,0.34153203077779815,OUT045,2002,2,1,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FDM46,0.16731169991068773,0,0.8678907616500927,13,0.26070635454230595,OUT019,1985,2,0,0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NCO30,0.8898481690979458,0,0.07992688976659407,9,0.6522574007293769,OUT010,1998,2,2,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FDM25,0.3655849955343852,1,0.19731964484541908,2,0.6047630204619386,OUT046,1997,2,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NCN41,0.7409943435546293,0,0.1690472752917699,8,0.3887250507643516,OUT049,1999,1,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FDU24,0.13247990473355165,1,0.45596358745657717,0,0.26325306114133207,OUT045,2002,2,1,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FDZ50,0.4909199166418577,1,0.25869145315081,4,0.6471639875313244,OUT046,1997,2,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FDP45,0.6635903542721047,1,0.09476534652767513,13,0.9345666184490218,OUT013,1987,0,2,1,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCM54,0.782673414706758,0,0.16481478384099776,9,0.4027098656018038,OUT045,2002,2,1,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FDW10,0.991068770467401,0,0.4033471623488562,13,0.6114090757831971,OUT019,1985,2,0,0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FDP20,0.9106877046740103,0,0.1474171694960592,6,0.410070696575189,OUT017,2007,2,1,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FDK32,0.6963381958916344,1,0.15779496358771494,6,0.5083998872657879,OUT046,1997,2,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FDN52,0.28818100625186066,1,0.4287387553912258,5,0.23951690673620876,OUT049,1999,1,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FDM58,0.7320631140220304,1,0.19228742232288962,13,0.33856087307893434,OUT045,2002,2,1,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FDZ46,0.1744566835367669,0,0.22452880742926926,13,0.33757784433171023,OUT027,1985,1,2,3,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NCA18,0.3301577850550759,0,0.18263048623216893,9,0.36443031871184184,OUT018,2009,1,2,2,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FDD35,0.45221792200059546,0,0.07834262810585338,15,0.38435744894702173,OUT046,1997,2,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NCK31,0.3774933015778505,0,0.0824363003912491,11,0.07715077861309755,OUT035,2004,2,1,1,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
FDI40,0.4135159273593331,1,0.4073109256930615,5,0.2939145596914071,OUT027,1985,1,2,3,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FDT50,0.13069365882703182,1,0.6061882512070276,4,0.28219716262928785,OUT019,1985,2,0,0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NCT06,0.7469484965763622,0,0.12281652129323392,9,0.5666176001195254,OUT046,1997,2,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FDT31,0.9047335516522774,0,0.031386593242516476,6,0.6646785377150269,OUT035,2004,2,1,1,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
FDT45,0.6725215838047036,0,0.18633073809355755,13,0.09255410902620731,OUT049,1999,1,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FDT13,0.6129800535873771,0,0.05303117947713731,3,0.6614280911924699,OUT045,2002,2,1,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FDO50,0.6963381958916344,0,0.25621495026435404,3,0.25335655929751644,OUT045,2002,2,1,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NCU18,0.6278654361417089,0,0.30593091290449975,9,0.4650269271777737,OUT010,1998,2,2,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCR54,0.7022923489133672,0,0.2969118748654375,9,0.695340036265102,OUT049,1999,1,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NCO18,0.5117594522179221,0,0.0744721765067396,9,0.6238522842260389,OUT018,2009,1,2,2,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FDU09,0.18785352783566533,1,0.21765911930774184,13,0.1061365442210134,OUT045,2002,2,1,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FDT13,0.6129800535873771,0,0.053164183262912286,3,0.6631258955918207,OUT018,2009,1,2,2,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FDE09,0.2512652575171182,0,0.06349860434077584,6,0.34352015972943795,OUT046,1997,2,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NCK53,0.41947008038106576,0,0.21454088164391874,8,0.2963271397428846,OUT019,1985,2,0,0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FDG45,0.2110747246204227,0,0.3108329609202255,6,0.7725018506067953,OUT049,1999,1,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DRH15,0.2512652575171182,0,0.3591048572435802,4,0.05837391085847782,OUT035,2004,2,1,1,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
FDO21,0.41947008038106576,1,0.0477211364076362,13,0.8181311927415467,OUT019,1985,2,0,0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FDD14,0.9612980053587377,0,0.5441100976367976,3,0.6491410807543685,OUT027,1985,1,2,3,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FDC09,0.6516820482286394,1,0.07986349708841212,6,0.3032414481592405,OUT046,1997,2,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FDH45,0.6278654361417089,1,0.3438565326880809,6,0.050889989066139674,OUT027,1985,1,2,3,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FDV32,0.19231914260196487,0,0.29038403537921637,6,0.14329893581620254,OUT046,1997,2,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FDG12,0.12384638285203925,1,0.009759868193755187,0,0.3727521069752596,OUT035,2004,2,1,1,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
FDS32,0.7856504912176243,1,0.09140671121836272,6,0.4622009317550544,OUT013,1987,0,2,1,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCL55,0.45221792200059546,0,0.21160904974962144,11,0.9334273916970575,OUT018,2009,1,2,2,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
DRE01,0.3301577850550759,0,0.5384232870301917,14,0.9009449979286785,OUT035,2004,2,1,1,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
DRE15,0.5236677582613873,0,0.05024225146558609,4,0.1940216911490061,OUT049,1999,1,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NCL42,0.8511461744566837,0,0.12870300754480277,9,0.9156445884182576,OUT045,2002,2,1,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FDP31,0.9851146174456684,1,0.520800501822579,6,0.13890926254168115,OUT013,1987,0,2,1,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FDN33,0.10419767788032147,1,0.4029416815612186,13,0.2642360898885562,OUT018,2009,1,2,2,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FDZ59,0.12354867520095264,1,0.34019667623760697,0,0.5668968889432187,OUT046,1997,2,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FDE45,0.44924084548972903,0,0.22039173907421022,6,0.6239864107735876,OUT010,1998,2,2,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FDJ07,0.16105983923786837,0,0.03830361761719358,10,0.3698030207335874,OUT013,1987,0,2,1,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FDQ45,0.2944328669246799,1,0.026153909060798175,13,0.6501351452301883,OUT018,2009,1,2,2,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FDM33,0.657636201250372,0,0.2857508180790933,13,0.7975003225828359,OUT027,1985,1,2,3,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FDO15,0.7261089610002978,1,0.038047383101343986,10,0.18851486257971192,OUT010,1998,2,2,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FDM46,0.16731169991068773,0,0.5160811496964701,13,0.2598574523426306,OUT013,1987,0,2,1,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FDR03,0.6635903542721047,1,0.01835676401001637,10,0.7402766742049183,OUT045,2002,2,1,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FDY49,0.7529026495980946,1,0.030030394321895096,3,0.5735539799930729,OUT018,2009,1,2,2,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FDQ60,0.09764810955641562,1,0.3581592937403034,0,0.37147875367574656,OUT045,2002,2,1,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FDW10,0.991068770467401,0,0.2175043808245097,13,0.6148046845818987,OUT049,1999,1,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FDO51,0.13277761238463825,1,0.1341634763134275,10,0.05654197991157833,OUT049,1999,1,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FDJ40,0.5385531408157189,1,0.16056709558503088,5,0.32895469578740777,OUT018,2009,1,2,2,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FDS20,0.2557308722834177,0,0.17512849321914215,6,0.6406630944862104,OUT018,2009,1,2,2,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FDU45,0.657636201250372,1,0.11160294579048052,13,0.3444921527480662,OUT013,1987,0,2,1,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FDV02,0.7261089610002978,0,0.19687726621671875,4,0.5862544058024163,OUT035,2004,2,1,1,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
FDN09,0.5713009824352486,0,0.10952929415891277,13,0.8955612601783374,OUT046,1997,2,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NCM55,0.657636201250372,0,0.2165583876763033,11,0.6596071959741662,OUT027,1985,1,2,3,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FDN23,0.12027389103899971,1,0.24789762009728078,1,0.4811339975144143,OUT018,2009,1,2,2,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FDY31,0.08484668055969041,0,0.2382709165852207,6,0.483245217285007,OUT010,1998,2,2,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FDW03,0.06400714498362609,1,0.13083981531987587,10,0.3193595542244769,OUT010,1998,2,2,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FDD14,0.9612980053587377,0,0.546617896723351,3,0.645745471955667,OUT046,1997,2,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FDV23,0.38374516225066985,0,0.3479856147460878,1,0.40074380810735555,OUT017,2007,2,1,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DRI03,0.08782375707055673,0,0.0674981877405241,4,0.6129617179064034,OUT045,2002,2,1,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FDN13,0.8362607919023519,0,0.49200012250206776,2,0.2888211464933549,OUT035,2004,2,1,1,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
FDF45,0.8124441798154212,1,0.03032852270954778,6,0.120970261258141,OUT027,1985,1,2,3,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FDU46,0.3420660910985413,1,0.026727718633021827,13,0.23838871571284018,OUT035,2004,2,1,1,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
FDB57,0.9345043167609408,1,0.053818987138721984,6,0.8110717220490462,OUT049,1999,1,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FDV12,0.7231318844894312,1,0.20682229832246993,0,0.2901055355214637,OUT049,1999,1,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FDQ58,0.1643346233998214,0,0.04138758376427634,13,0.508679176089481,OUT013,1987,0,2,1,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCA18,0.3301577850550759,0,0.18293015126432347,9,0.3593369055137896,OUT017,2007,2,1,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FDH52,0.2896695445072938,1,0.14695967002117935,5,0.12746011857465925,OUT049,1999,1,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FDM24,0.09407561774337597,1,0.26058861230717206,0,0.5044457008197,OUT018,2009,1,2,2,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NCP43,0.7856504912176243,0,0.09393460444586116,11,0.6361503303927362,OUT027,1985,1,2,3,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NCO18,0.5117594522179221,0,0.13797209246869638,9,0.6162121644289605,OUT019,1985,2,0,0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FDM32,0.9493896993152724,0,0.06041898421255964,6,0.25421649722578765,OUT017,2007,2,1,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCL07,0.5534385233700505,0,0.0979353109909207,11,0.028259954227193407,OUT017,2007,2,1,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FDK03,0.4790116105983923,1,0.24140616773785406,4,0.9420505402413599,OUT013,1987,0,2,1,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FDP59,0.9702292348913368,1,0.1842476615670074,1,0.3012533192076008,OUT017,2007,2,1,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FDQ24,0.6635903542721047,0,0.2341484583926172,0,0.9311710096503203,OUT049,1999,1,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FDQ16,0.9017564751414111,0,0.13368659418559073,5,0.33235030458610926,OUT018,2009,1,2,2,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FDU44,0.45221792200059546,1,0.18961613483711928,6,0.5490920142072273,OUT013,1987,0,2,1,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FDH28,0.6725215838047036,1,0.5901325807600429,5,0.031242147654652996,OUT010,1998,2,2,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FDV28,0.6874069663590354,1,0.8667225439313233,5,0.01853068611671388,OUT019,1985,2,0,0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FDM22,0.5623697529026497,1,0.1341467132241556,13,0.09581559127736011,OUT045,2002,2,1,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FDR56,0.6516820482286394,1,0.3296640764345067,6,0.6994393849873344,OUT046,1997,2,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FDV39,0.40160762131586786,0,0.013182702374470525,10,0.7026898315098915,OUT049,1999,1,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FDU37,0.2944328669246799,1,0.5865500422094186,3,0.2088554081861337,OUT019,1985,2,0,0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FDQ11,0.06787734444775234,1,0.21542690866875763,1,0.9559012285312636,OUT010,1998,2,2,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FDX02,0.6814528133373028,0,0.18556592000562683,4,0.8160089372423582,OUT045,2002,2,1,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NCS42,0.24084548972908598,0,0.22756485177299415,9,0.260292939171064,OUT018,2009,1,2,2,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FDY57,0.9315272402500745,1,0.39356541441772075,13,0.26903917853431947,OUT027,1985,1,2,3,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FDB21,0.17386126823459358,0,0.4818379269139762,6,0.8938744915075825,OUT049,1999,1,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FDE28,0.2944328669246799,1,0.4335324276382726,5,0.8428614116224898,OUT017,2007,2,1,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FDQ55,0.5415302173265852,1,0.03373138637008153,6,0.34802188809431645,OUT017,2007,2,1,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FDA48,0.44924084548972903,0,0.37565363935471524,0,0.812065786524866,OUT049,1999,1,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FDZ19,0.11134266150640071,0,0.3065167080453176,6,0.6073097270609648,OUT045,2002,2,1,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NCC43,0.16880023816612083,0,0.30432020759393474,9,0.9385318406237055,OUT045,2002,2,1,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NCV18,0.13218219708246504,0,0.3441492997020585,9,0.21492081440281427,OUT046,1997,2,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NCA42,0.14349508782375703,0,0.08806489346714014,9,0.5423228680670157,OUT018,2009,1,2,2,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FDY45,0.7707651086632927,0,0.079307846426107,13,0.9552085243363284,OUT046,1997,2,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NCC30,0.7171777314676988,0,0.08449301385767408,9,0.6262538285489205,OUT045,2002,2,1,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FDM57,0.4224471568919321,1,0.24780049576805008,13,0.22963144062098897,OUT013,1987,0,2,1,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FDL09,0.8958023221196785,1,0.6797591117806134,13,0.5750955863876834,OUT010,1998,2,2,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FDB09,0.6963381958916344,0,0.18537140140177227,6,0.3969237482088164,OUT027,1985,1,2,3,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FDT44,0.7171777314676988,0,0.3367886403637734,6,0.37163495168048677,OUT035,2004,2,1,1,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NCT06,0.7469484965763622,0,0.12217240745151486,9,0.564495344620337,OUT027,1985,1,2,3,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FDX26,0.782673414706758,0,0.28788262038845386,4,0.6453320565844249,OUT049,1999,1,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FDK32,0.6963381958916344,1,0.1576563976471192,6,0.5168889092625416,OUT013,1987,0,2,1,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DRA12,0.41947008038106576,0,0.13039045547987857,14,0.47379523799822076,OUT046,1997,2,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FDO46,0.30038701994641254,1,0.07111959365896753,13,0.6646785377150269,OUT010,1998,2,2,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FDE52,0.3477225364691872,1,0.0922125933553542,4,0.23498207118554285,OUT013,1987,0,2,1,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCH42,0.13724322715093779,0,0.11550930893709224,9,0.8442799271981474,OUT045,2002,2,1,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FDV08,0.1664185769574278,0,0.08780362471228129,6,0.04565141359194291,OUT035,2004,2,1,1,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
FDB47,0.25275379577255136,0,0.23429683087190342,13,0.7613430311920625,OUT018,2009,1,2,2,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FDC28,0.19946412622804405,0,0.3012705353635885,5,0.336315526760793,OUT010,1998,2,2,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FDD22,0.3242036320333432,0,0.3260460825565798,13,0.350021052774552,OUT046,1997,2,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FDS07,0.46412622804406073,0,0.3248298774538052,6,0.35637678354352154,OUT027,1985,1,2,3,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
DRI13,0.6427508186960404,0,0.059184024951418175,14,0.7880393075674538,OUT045,2002,2,1,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FDG32,0.9106877046740103,0,0.5676038937543948,6,0.8136184286480724,OUT018,2009,1,2,2,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FDU14,0.7856504912176243,0,0.109786140216312,4,0.9294842409795654,OUT017,2007,2,1,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FDD28,0.36558499553438534,0,0.30544534395633277,5,0.11672575025976409,OUT019,1985,2,0,0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NCP41,0.7171777314676988,0,0.044945133603691234,8,0.33221617803856063,OUT017,2007,2,1,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FDS08,0.07025900565644538,0,0.1851407417554695,6,0.6101357224836842,OUT049,1999,1,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FDX47,0.1187853527835665,1,0.10883942203236538,1,0.5358219750219017,OUT045,2002,2,1,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FDC53,0.24560881214647218,0,0.04202349889352728,5,0.29350114432016516,OUT019,1985,2,0,0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FDQ19,0.1664185769574278,1,0.038130966073541606,6,0.8907581715325741,OUT035,2004,2,1,1,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
FDL14,0.21196784757368264,1,0.10038320210993582,3,0.5246521198785731,OUT045,2002,2,1,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FDM33,0.657636201250372,0,0.49681479518481814,13,0.8059893445795897,OUT019,1985,2,0,0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FDA51,0.20809764810955644,1,0.5319699511556689,4,0.3478877615467678,OUT045,2002,2,1,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FDZ27,0.20125037213456382,0,0.04818521269477304,4,0.07362104326684732,OUT018,2009,1,2,2,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FDT04,0.7558797261089609,0,0.34993939891184994,5,0.042412002797981685,OUT046,1997,2,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
DRC13,0.22060136945519498,1,0.10130875907162423,14,0.39678962166126763,OUT049,1999,1,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FDR16,0.07680857398035129,1,0.3417722869633152,5,0.7785782925520717,OUT027,1985,1,2,3,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FDQ03,0.6219112831199762,1,0.25392954740454987,10,0.8698480125501702,OUT027,1985,1,2,3,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FDE38,0.11699910687704668,0,0.14288332070586923,3,0.5793511331146561,OUT035,2004,2,1,1,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
DRH23,0.6010717475439118,0,0.5456575107277732,7,0.10938699074357042,OUT027,1985,1,2,3,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FDT11,0.08246501935099732,1,0.16612041812852762,1,0.6641199600676405,OUT019,1985,2,0,0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FDD09,0.5325989877939863,0,0.06311093785463129,6,0.6299176904427195,OUT035,2004,2,1,1,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
FDR40,0.27061625483774926,1,0.015043181839590952,5,0.21507701240755459,OUT045,2002,2,1,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
